raw_text,cleaned_text,domain,sentiment,intensity,intensity_level
煎饼很一般，没什么亮点,煎饼很一般 没什么亮点,WAIMAI,0,2.8,3
我以为该笔记本的主板（芯片组 AMD RX781 + AMD SB700）带整合显卡，结果装好VISTA以后，发现只有一个显卡，当然谈不上做混合交火了，这让我感到有点遗憾。,我以为该笔记本的主板 芯片组 AMD RX781 AMD SB700 带整合显卡 结果装好VISTA以后 发现只有一个显卡 当然谈不上做混合交火了 这让我感到有点遗憾,ChnSentiCorp,0,2.6,3
只住了一个晚上，房间很小，不过考虑到只是一个三星级的宾馆，要求也不能太高，但是房间里的设施很陈旧，而且有些设施明显坏很久了，也没有修理。 我的信用卡不是国有四大银行的卡，不能做预售也就罢了，居然直接刷卡也不行，前台小姐居然说我的卡不是信用卡，狂晕，就算不认识visa标志，也应该认识银联的标志吧，怎么的也不会说连当成储蓄卡一样刷卡都不行吧！,只住了一个晚上 房间很小 不过考虑到只是一个三星级的宾馆 要求也不能太高 但是房间里的设施很陈旧 而且有些设施明显坏很久了 也没有修理 我的信用卡不是国有四大银行的卡 不能做预售也就罢了 居然直接刷卡也不行 前台小姐居然说我的卡不是信用卡 狂晕 就算不认识visa标志 也应该认识银联的标志吧 怎么的也不会说连当成储蓄卡一样刷卡都不行吧,ChnSentiCorp,0,5.0,5
回复@殳俏:相信出自你手都是经典。 //@殳俏:回复@边疆边吃边说:过几天还有年货哦[嘻嘻] //@边疆边吃边说:殳俏江南大拌菜[嘻嘻] //@殳俏: 蔡元培根童第粥。。[奥特曼]@susie李舒,回复 蔡元培根童第粥 奥特曼,WEIBO,1,3.1,3
昨天晚上的“神勇”【短裤+T恤】就出去吃饭了，导致今天凌晨的感冒加重，害得半夜起来吃药，彻夜难眠........今天的状态就是眼睛含着泪花的肿哇[悲伤][悲伤][生病][生病]，不说了，说起都是泪哇,昨天晚上的 神勇 短裤 T恤 就出去吃饭了 导致今天凌晨的感冒加重 害得半夜起来吃药 彻夜难眠 今天的状态就是眼睛含着泪花的肿哇 悲伤 悲伤 生病 生病 不说了 说起都是泪哇,WEIBO,0,5.0,5
【第八届“吴根越角”枫泾水乡婚典】今天天气好，新人们心情更好，20对新人在枫泾婚典仪式结束后，乘坐观光大巴到陆家嘴穿越浦江观光隧道，又到外滩和南京路。所到之处一片欢呼，行人无不驻足围观。最后在老码头浦江游览的大龙舟上共进晚餐，新人们幸福大团圆。跟着跑一天，看别人娶媳妇也很累。[哈哈],第八届 吴根越角 枫泾水乡婚典 今天天气好 新人们心情更好 20对新人在枫泾婚典仪式结束后 乘坐观光大巴到陆家嘴穿越浦江观光隧道 又到外滩和南京路 所到之处一片欢呼 行人无不驻足围观 最后在老码头浦江游览的大龙舟上共进晚餐 新人们幸福大团圆 跟着跑一天 看别人娶媳妇也很累 哈哈,WEIBO,1,5.0,5
[挖鼻屎] 公司同事昨天拿来一个透明罐子...[吃惊] .里面装着一只透明的水母...好可爱.[爱你] .....之后我们把它放在通风凉快的通道里...今天一看...只剩下一个空罐子..[抓狂] ..哪个不长眼的把水给倒了???[泪] 可怜的小水母啊啊啊啊啊啊...TAT,挖鼻屎 公司同事昨天拿来一个透明罐子 吃惊 里面装着一只透明的水母 好可爱 爱你 之后我们把它放在通风凉快的通道里 今天一看 只剩下一个空罐子 抓狂 哪个不长眼的把水给倒了 泪 可怜的小水母啊啊啊啊啊啊 TAT,WEIBO,0,5.0,5
#圣诞加菲猫#小小牙刷手中拿，早起晚睡先刷牙，刷刷刷，刷刷刷，从上往下轻轻刷，刷刷刷，刷刷刷，刷的满嘴白花花，刷刷刷，刷刷刷，一笑露出小白牙[亲亲]@柳小盒盒儿最迷糊 @绽开的罂粟花 @麻溜的常笑 @紫羽翼飞扬,小小牙刷手中拿 早起晚睡先刷牙 刷刷刷 刷刷刷 从上往下轻轻刷 刷刷刷 刷刷刷 刷的满嘴白花花 刷刷刷 刷刷刷 一笑露出小白牙 亲亲,WEIBO,1,3.9,4
配送时间过长，也不能显示实时状态,配送时间过长 也不能显示实时状态,WAIMAI,0,2.3,2
首先是名著，其次是名家，再加上名出版社，让你不动心都不行。我个人比较喜欢金圣叹这个版本的水浒，因为文字洗练，啰嗦的东西不多，尽管鲁迅先生对金大才子腰斩水浒很不满意。但我觉得这是个认真读书的人，至少有自己的一家之言，套用鲁老先生的一句话，有比较才有鉴别吧，建议喜欢水浒的朋友在读完120回本地水浒后，最好再读读这个金本70回。,首先是名著 其次是名家 再加上名出版社 让你不动心都不行 我个人比较喜欢金圣叹这个版本的水浒 因为文字洗练 啰嗦的东西不多 尽管鲁迅先生对金大才子腰斩水浒很不满意 但我觉得这是个认真读书的人 至少有自己的一家之言 套用鲁老先生的一句话 有比较才有鉴别吧 建议喜欢水浒的朋友在读完120回本地水浒后 最好再读读这个金本70回,ChnSentiCorp,1,5.0,5
[蜡烛] //@miracle-何茜:[蜡烛]//@蔡为民:[泪]//@jessie郭敏: [蜡烛] //@微辣V:[蜡烛] //@蒙恩的羔羊赞美主: [蜡烛] //@不爱香奈儿: //@love流氓兔MM:精神永存！ //@张华幸福:[蜡烛],蜡烛 蜡烛 蜡烛,WEIBO,0,3.3,3
挺好吃的送的也比较快,挺好吃的送的也比较快,WAIMAI,1,5.0,5
我懂。。。。。喵星人也是这样！[泪]@齐咪女青年 @鲸鱼晶晶,我懂 喵星人也是这样 泪,WEIBO,0,1.9,2
干妈，以后要是有人欺负你，我就用这个表情吓他[可爱],干妈 以后要是有人欺负你 我就用这个表情吓他 可爱,WEIBO,1,2.3,2
谁的青春不愚人？扒一扒那些年你的#愚人节?事#，让A门浪乐呵乐呵！[哈哈],谁的青春不愚人 扒一扒那些年你的 让A门浪乐呵乐呵 哈哈,WEIBO,1,5.0,5
早餐食物相当一般，跟其服务水准不相符，希望进一步改进。,早餐食物相当一般 跟其服务水准不相符 希望进一步改进,ChnSentiCorp,1,5.0,5
配送人员超有礼貌：）,配送人员超有礼貌,WAIMAI,1,1.2,1
看日剧还可以学学日文，看韩剧能学韩文吗?看日本动画片，爱、信念、团队、坚持、追求。。。从来不用死板地灌输，总能从感动中深刻获得。。。剑心。。。路飞。。。柯南君。。。[泪]。。。,看日剧还可以学学日文 看韩剧能学韩文吗 看日本动画片 爱 信念 团队 坚持 追求 从来不用死板地灌输 总能从感动中深刻获得 剑心 路飞 柯南君 泪,WEIBO,0,5.0,5
没有操作说明书，摄像头让我一番好找； 最后还是不能ghost，试过很多方法，不知道是sis芯片组问题还是其他原因，等待高手！,没有操作说明书 摄像头让我一番好找 最后还是不能ghost 试过很多方法 不知道是sis芯片组问题还是其他原因 等待高手,ChnSentiCorp,0,1.2,1
很一般，不是近几年的。审美也有时间性的，色彩，表现方式都不如近几年作品好。,很一般 不是近几年的 审美也有时间性的 色彩 表现方式都不如近几年作品好,ChnSentiCorp,0,2.2,2
风扇、光驱声音较大，USB口太少，没有麦克风，总体有点感觉厚，对于这个价可以接受,风扇 光驱声音较大 USB口太少 没有麦克风 总体有点感觉厚 对于这个价可以接受,ChnSentiCorp,0,3.3,3
服务很好，环境也不错，很舒服，餐厅也很舒服，很温馨。,服务很好 环境也不错 很舒服 餐厅也很舒服 很温馨,ChnSentiCorp,1,5.0,5
[鼓掌][鼓掌]不错很大气！设计才是你的主业！摄影只是副业。主副业不要错位才最棒！没选我那个咔思路的设计还是小遗憾！ @kandiduan1218,鼓掌 鼓掌 不错很大气 设计才是你的主业 摄影只是副业 主副业不要错位才最棒 没选我那个咔思路的设计还是小遗憾,WEIBO,1,5.0,5
准时送达，骑士辛苦。稻香村的点心有几个一直是最爱,准时送达 骑士辛苦 稻香村的点心有几个一直是最爱,WAIMAI,1,4.7,5
送餐速度巨慢，客服态度不好，推来推去让自己联系，人大店电话无人接听。,送餐速度巨慢 客服态度不好 推来推去让自己联系 人大店电话无人接听,WAIMAI,0,1.3,1
买机器送的移动硬盘2.5寸250G的，没开封，想卖出，感兴趣短息联系，北京13901019711,买机器送的移动硬盘2 5寸250G的 没开封 想卖出 感兴趣短息联系 北京13901019711,ChnSentiCorp,1,3.1,3
我的主唱大人[泪] //@小兔线上:@Finkl_  //@一句心情签名:阿信版本《洋葱》，好深情！[泪],我的主唱大人 泪,WEIBO,0,2.0,2
"听说是柳州最好的饭店了,原来是市政府的招待所.靠近一条河,景观不错. 出行交通也还可以. 房间没有留下什么特别深的印象,但是觉得底楼中餐厅的服务员态度特别好, 勤快,亲切,吃顿饭送了好几次热毛巾.",听说是柳州最好的饭店了 原来是市政府的招待所 靠近一条河 景观不错 出行交通也还可以 房间没有留下什么特别深的印象 但是觉得底楼中餐厅的服务员态度特别好 勤快 亲切 吃顿饭送了好几次热毛巾,ChnSentiCorp,1,5.0,5
很小巧轻薄~~是我一直所希望拥有的笔记本类型~~现在已经不喜欢玩什么游戏了~~所以上网或者看电影非常好~~qq游戏~~哈哈,很小巧轻薄 是我一直所希望拥有的笔记本类型 现在已经不喜欢玩什么游戏了 所以上网或者看电影非常好 qq游戏 哈哈,ChnSentiCorp,1,5.0,5
很着急不知道怎样培养孩子。我是幼儿教师，大家都说我一定能把孩子教育好，可教育不是一个人的事，需要家人的配合。很多时候，都不能按照自己的意愿做。我把这本书送给家人，大家一起探讨如何教育孩子。这本书，教给我们很多。做为家长，我很喜欢，作为教师，我更喜欢！,很着急不知道怎样培养孩子 我是幼儿教师 大家都说我一定能把孩子教育好 可教育不是一个人的事 需要家人的配合 很多时候 都不能按照自己的意愿做 我把这本书送给家人 大家一起探讨如何教育孩子 这本书 教给我们很多 做为家长 我很喜欢 作为教师 我更喜欢,ChnSentiCorp,0,5.0,5
书的质量实在是粗糙，让人大倒胃口，翻了下目录，粗看了一些内容，实在是不敢恭维，简直是一个课件讲义，毫无生动性可言，总之不像所介绍的那样好，我几乎没有兴趣再翻开这本书~,书的质量实在是粗糙 让人大倒胃口 翻了下目录 粗看了一些内容 实在是不敢恭维 简直是一个课件讲义 毫无生动性可言 总之不像所介绍的那样好 我几乎没有兴趣再翻开这本书,ChnSentiCorp,0,2.2,2
完美支持vista，但是不习惯。装xp要刷bios！（很简单，没那么玄）！系统盘必须要带有ICH9驱动！只有开机有一下爆音，开始后完美使用，托盘区有小喇叭图标！,完美支持vista 但是不习惯 装xp要刷bios 很简单 没那么玄 系统盘必须要带有ICH9驱动 只有开机有一下爆音 开始后完美使用 托盘区有小喇叭图标,ChnSentiCorp,0,5.0,5
晚了一个小时才到,晚了一个小时才到,WAIMAI,0,3.3,3
不吃饺子！[晕] //@李峥嵘:你们蘸啥？我的是酱油+醋+辣椒酱@偷蜜的大熊 @胡大治 @机甲 @沦陷物语 @蔡幼林 @书位 @liuyan_16 @董生生 @阿甘  @博股论金王建民 @彦凌 @西西,不吃饺子 晕,WEIBO,0,2.7,3
不知道说了些什么从个案得出结论韩国人居然是这样的逻辑推理能力大家还是把钱节约起来买几本更有益的书吧相信我,不知道说了些什么从个案得出结论韩国人居然是这样的逻辑推理能力大家还是把钱节约起来买几本更有益的书吧相信我,ChnSentiCorp,0,5.0,5
送的超级慢，连勺子都没有，焦糖布丁还洒了根本没法吃了！,送的超级慢 连勺子都没有 焦糖布丁还洒了根本没法吃了,WAIMAI,0,2.2,2
呵呵，贴掉啦？脚感如何？上脚好秀气呀[哈哈],呵呵 贴掉啦 脚感如何 上脚好秀气呀 哈哈,WEIBO,1,5.0,5
真的很难吃,真的很难吃,WAIMAI,0,3.9,4
"全是一些虚的东西,看过和没看一样好多东西她不说人家也知道,说了也白说,一点实用性也没有",全是一些虚的东西 看过和没看一样好多东西她不说人家也知道 说了也白说 一点实用性也没有,ChnSentiCorp,0,3.1,3
非常非常差，时间太长，味道不好，吃了第二天早上蹲了一上午厕所，食物中毒。,非常非常差 时间太长 味道不好 吃了第二天早上蹲了一上午厕所 食物中毒,WAIMAI,0,5.0,5
参加我们春节包机，北京直飞大溪地，马上就去波拉波拉！ //@四季酒店_FOURSEASONS: 那?天? 那?海? [爱你][爱你][爱你],参加我们春节包机 北京直飞大溪地 马上就去波拉波拉 那 天 那 海 爱你 爱你 爱你,WEIBO,1,5.0,5
看过于丹解读论语的视频，受益匪浅，想要买本书来收藏。明明都提交成功了，却没到货，无比郁闷……,看过于丹解读论语的视频 受益匪浅 想要买本书来收藏 明明都提交成功了 却没到货 无比郁闷,ChnSentiCorp,0,5.0,5
拌饭酱放的太多。难吃。建议这个酱可以做出小包装，客人自己加放。,拌饭酱放的太多 难吃 建议这个酱可以做出小包装 客人自己加放,WAIMAI,0,1.2,1
真没必要!赶上了不见得能天长地久，没赶上也不见得不会地久天长! //@星座爱情001:没结婚的童鞋注意啦[抓狂],真没必要 赶上了不见得能天长地久 没赶上也不见得不会地久天长,WEIBO,0,3.2,3
[怒]能睡着吗？,怒 能睡着吗,WEIBO,0,3.2,3
每次刚一回到郑州心情就格外愉悦，天气大好，驰骋在中州大道上，感觉心要冲出商务内环，商务外环，具体冲到哪，不知道[哈哈]   #Weico拼图#,每次刚一回到郑州心情就格外愉悦 天气大好 驰骋在中州大道上 感觉心要冲出商务内环 商务外环 具体冲到哪 不知道 哈哈,WEIBO,1,5.0,5
恭喜恭喜！[爱你][爱你][爱你][爱你] //@vodka_:一早就有好运，可惜名字漏了一个下划，私信咯！,恭喜恭喜 爱你 爱你 爱你 爱你,WEIBO,1,5.0,5
我发现这家分店的炒菜全是汤很多，一般,我发现这家分店的炒菜全是汤很多 一般,WAIMAI,0,3.1,3
房间总体来说不错，比较干净，性价比还可以，只是晚上太晚回去大门是关的，要得叫人起来开门，不太方便。还有空调不是中央空调，冬天挺冷，开着空调噪音又太大。洗澡的地方没有隔断，一洗澡就满地都是水。,房间总体来说不错 比较干净 性价比还可以 只是晚上太晚回去大门是关的 要得叫人起来开门 不太方便 还有空调不是中央空调 冬天挺冷 开着空调噪音又太大 洗澡的地方没有隔断 一洗澡就满地都是水,ChnSentiCorp,0,5.0,5
送错餐了，还联系不上餐厅,送错餐了 还联系不上餐厅,WAIMAI,0,2.1,2
"超时,太慢",超时 太慢,WAIMAI,0,2.4,2
精致，做工虽然比不上Z系列但是也算得上是笔记本中的上乘，而且在sony的本本里性价比算比较出色的。（同时说上面那个评论的，SONY本的系统是藏在你的硬盘隐藏分区里面的，通过本本自带的刻录软件就可以直接刻出来，操作完全是傻瓜级别的，你的成本无非是买张空盘而已）,精致 做工虽然比不上Z系列但是也算得上是笔记本中的上乘 而且在sony的本本里性价比算比较出色的 同时说上面那个评论的 SONY本的系统是藏在你的硬盘隐藏分区里面的 通过本本自带的刻录软件就可以直接刻出来 操作完全是傻瓜级别的 你的成本无非是买张空盘而已,ChnSentiCorp,1,5.0,5
挺实惠的，吃撑了,挺实惠的 吃撑了,WAIMAI,1,3.4,3
"差差差,东西少的可怜不说,这哪是石锅拌饭啊,简直就是米饭拌饭,米饭也不好吃,失败",差差差 东西少的可怜不说 这哪是石锅拌饭啊 简直就是米饭拌饭 米饭也不好吃 失败,WAIMAI,0,5.0,5
QQ上来了个陌生人，让我送他QQ会员，我问：为什么？他说：不为什么！我说：不送。他说：为什么？我说：不为什么！ 脑残敢更多点么[怒骂],QQ上来了个陌生人 让我送他QQ会员 我问 为什么 他说 不为什么 我说 不送 他说 为什么 我说 不为什么 脑残敢更多点么 怒骂,WEIBO,0,5.0,5
社会主义优越性尽显[哈哈]//@博洛尼蔡明:差点儿看成了公交车，心想还真不错啊，然后就被打击了[衰],社会主义优越性尽显 哈哈,WEIBO,0,3.0,3
外观很漂亮，自代的VISTA也不错，这个机器评分能到3.8很好。平时办公足够用。,外观很漂亮 自代的VISTA也不错 这个机器评分能到3 8很好 平时办公足够用,ChnSentiCorp,1,5.0,5
这本书令我太失望了，写得一点都不深入，感觉是为自己做广告一样，再也不买国内出的这类书了。,这本书令我太失望了 写得一点都不深入 感觉是为自己做广告一样 再也不买国内出的这类书了,ChnSentiCorp,0,3.6,4
到了之后洒的袋子都坏了，直接全洒地上了，怎么申请退款，实在太差，弄得满地都是,到了之后洒的袋子都坏了 直接全洒地上了 怎么申请退款 实在太差 弄得满地都是,WAIMAI,0,5.0,5
[泪]有遗憾才有怀念~亲10月再去时带着我的思念~我带了他家的巧克力分给同事！ //@刘杨刘杨刘大杨:估计咱俩都没去[泪][泪]@陈锋Chris,泪 有遗憾才有怀念 亲10月再去时带着我的思念 我带了他家的巧克力分给同事,WEIBO,0,1.0,1
送的挺快的,送的挺快的,WAIMAI,1,2.1,2
谢谢@云南旅游 分享，据说普达措杜鹃花开时也非常美，有机会五月份再去次[鼓掌][鼓掌][鼓掌],谢谢 分享 据说普达措杜鹃花开时也非常美 有机会五月份再去次 鼓掌 鼓掌 鼓掌,WEIBO,1,5.0,5
宫保鸡丁饭是酸的，醋放多了，没甜味。送的凉菜巨咸，齁死我了。就一个汤还算凑活能喝。再也不来了，太难吃了,宫保鸡丁饭是酸的 醋放多了 没甜味 送的凉菜巨咸 齁死我了 就一个汤还算凑活能喝 再也不来了 太难吃了,WAIMAI,0,5.0,5
差评！！！！这是怎么配送的？都撒了！好恶心！不想喝了！,差评 这是怎么配送的 都撒了 好恶心 不想喝了,WAIMAI,0,3.5,3
我要的书送错了，至今还不知道怎么办理退货呢？当当的售后服务果真如网上说的一样差！！！,我要的书送错了 至今还不知道怎么办理退货呢 当当的售后服务果真如网上说的一样差,ChnSentiCorp,0,5.0,5
少发一份青笋，外卖量比较少,少发一份青笋 外卖量比较少,WAIMAI,0,0.8,1
周末和天团的十位小朋友一起吃火锅，好胃口止不住，昨晚在家试试卤蛋，今早带来单位，谁来早谁吃[嘻嘻]@魅力881河南音乐广播 @和帅天一起听歌吧天团,周末和天团的十位小朋友一起吃火锅 好胃口止不住 昨晚在家试试卤蛋 今早带来单位 谁来早谁吃 嘻嘻,WEIBO,1,4.1,4
上次到了打电话，这次送到了不打电话，害我一直等！！,上次到了打电话 这次送到了不打电话 害我一直等,WAIMAI,0,2.5,2
这个很难吃,这个很难吃,WAIMAI,0,3.0,3
肯定不是共产党干的？！[晕],肯定不是共产党干的 晕,WEIBO,0,5.0,5
送餐速度慢，打包盒里全是散的粥,送餐速度慢 打包盒里全是散的粥,WAIMAI,0,2.1,2
炒饭略咸了，味道还是不错的，银耳汤还是那么好喝,炒饭略咸了 味道还是不错的 银耳汤还是那么好喝,WAIMAI,1,0.4,0
就是隔音比较差， 房间外人说话一清二楚。 其他都可以， 在赣州都敢有什么奢求了,就是隔音比较差 房间外人说话一清二楚 其他都可以 在赣州都敢有什么奢求了,ChnSentiCorp,1,5.0,5
"好吃,非常好吃",好吃 非常好吃,WAIMAI,1,3.9,4
[衰]要照这么说，我家里跟办公室里得存了多少“书精”啊。。。月圆之夜。。呃。。。,衰 要照这么说 我家里跟办公室里得存了多少 书精 啊 月圆之夜 呃,WEIBO,0,5.0,5
"棒棒哒棒棒哒棒棒哒,师傅辛苦",棒棒哒棒棒哒棒棒哒 师傅辛苦,WAIMAI,1,5.0,5
"吃起来不方便...,而且似乎有股异味..,闻起来。",吃起来不方便 而且似乎有股异味 闻起来,WAIMAI,0,3.3,3
"这次跟前几次比起来好难吃啊,可能换厨师了吧。这次的好难吃,菜花都有点没熟,不知道吃完会不会不舒服！",这次跟前几次比起来好难吃啊 可能换厨师了吧 这次的好难吃 菜花都有点没熟 不知道吃完会不会不舒服,WAIMAI,0,3.3,3
老北京鸡肉卷不新鲜，吃着凉的怎么越来越不好吃了，还有奧尔良烤翅炸得太嫩了，好像有水分不像炸，吃起来像生的，沒有以前的好。不会这订了,老北京鸡肉卷不新鲜 吃着凉的怎么越来越不好吃了 还有奧尔良烤翅炸得太嫩了 好像有水分不像炸 吃起来像生的 沒有以前的好 不会这订了,WAIMAI,0,4.2,4
我打算周末带果果来汤山度假了！只是不知道有没有房噢……[可爱][可爱] 我在这里:http://t.cn/z8MDGDG,我打算周末带果果来汤山度假了 只是不知道有没有房噢 可爱 可爱 我在这里,WEIBO,1,5.0,5
"我是8月1日入住该酒店的,来香港主要为了SHOPPING,所以从地点来讲,酒店算是在较偏的位置,但觉得对得起我订的价格HKD550元/晚. 房间很干净,而且我所入住的半海景房真的能看到很宽阔的海景,感觉很不错,卫生间很阔落,非常舒服.唯一欠缺的就是电视机,安置在床的侧面,看起来不是很方便,不过还好啦,反正不是为了看电视. 交通方面,我没有遇到多大问题,只是那天来回上环,中环,酒店很多回,觉得酒店确是离购物点远了点.一般来说我从酒店出门就是看准它提供的SHUTTLEBUS的时间出发到港铁站(即中环站)转乘, 回来则是搭到上环再转电车(俗称叮叮).因为沿路都有海景,感觉很是挺惬意的． 对于订房我还有一点要补充：就是一定要提早定啊，我是一直在比价才选了８月１日出发（当然那几天还是动漫节则更一举两得），后来我接近８／１再查看时，价格已经变成１千多了，酒店是海鲜价因此深有体会．",我是8月1日入住该酒店的 来香港主要为了SHOPPING 所以从地点来讲 酒店算是在较偏的位置 但觉得对得起我订的价格HKD550元 晚 房间很干净 而且我所入住的半海景房真的能看到很宽阔的海景 感觉很不错 卫生间很阔落 非常舒服 唯一欠缺的就是电视机 安置在床的侧面 看起来不是很方便 不过还好啦 反正不是为了看电视 交通方面 我没有遇到多大问题 只是那天来回上环 中环 酒店很多回 觉得酒店确是离购物点远了点 一般来说我从酒店出门就是看准它提供的SHUTTLEBUS的时间出发到港铁站 即中环站 转乘 回来则是搭到上环再转电车 俗称叮叮 因为沿路都有海景 感觉很是挺惬意的 对于订房我还有一点要补充 就是一定要提早定啊 我是一直在比价才选了８月１日出发 当然那几天还是动漫节则更一举两得 后来我接近８ １再查看时 价格已经变成１千多了 酒店是海鲜价因此深有体会,ChnSentiCorp,1,5.0,5
性价比就算可以，但地点有点背，很多出租车不太认识，又是单行路所以交通不是很方便。但考虑到价格因素，这家店还可以。就是房间带个窗户是露在走廊里，没窗帘隔音不好。所以私密性不是很好。,性价比就算可以 但地点有点背 很多出租车不太认识 又是单行路所以交通不是很方便 但考虑到价格因素 这家店还可以 就是房间带个窗户是露在走廊里 没窗帘隔音不好 所以私密性不是很好,ChnSentiCorp,0,1.1,1
鸡肉是生的菜都炒不熟，还干开饭馆，太奇葩了，太恶心,鸡肉是生的菜都炒不熟 还干开饭馆 太奇葩了 太恶心,WAIMAI,0,3.4,3
很实惠，就是不灵活安排。希望能更加进步，下次去还到这里。,很实惠 就是不灵活安排 希望能更加进步 下次去还到这里,ChnSentiCorp,1,5.0,5
"医疗展会的时候入住了这个酒店,豪华海景房. 房间设施还比较新. 但是我入住的日子,从进去到离开, 酒店不供应热水. 想想一千多的房价, 亏死了. 说是大连在维修管道, 简直是无耻, 我确认过同期很多朋友的酒店, 都没有收到影响. 酒店的解释非常勉强.预定时, 我是用信用卡担保的, 他们还不给我取消入住, 也不给打折, 说时不可抗力(我们航班因天气原因迫降沈阳,酒店都不给我们取消预定的,害我们打车来连夜赶到大连!!) 这个气愤啊. 携程也很差, 连这么大的事情都不和我说. 总而言之,入住这么个无耻的 倒霉透了. 补充点评 2007年4月14日 ： 还忘了说了, 此酒店收费项目太多, 上网时0.8元每分钟, 打劫啊.",医疗展会的时候入住了这个酒店 豪华海景房 房间设施还比较新 但是我入住的日子 从进去到离开 酒店不供应热水 想想一千多的房价 亏死了 说是大连在维修管道 简直是无耻 我确认过同期很多朋友的酒店 都没有收到影响 酒店的解释非常勉强 预定时 我是用信用卡担保的 他们还不给我取消入住 也不给打折 说时不可抗力 我们航班因天气原因迫降沈阳 酒店都不给我们取消预定的 害我们打车来连夜赶到大连 这个气愤啊 携程也很差 连这么大的事情都不和我说 总而言之 入住这么个无耻的 倒霉透了 补充点评 2007年4月14日 还忘了说了 此酒店收费项目太多 上网时0 8元每分钟 打劫啊,ChnSentiCorp,0,3.0,3
凌晨一?我?是在煮第一道菜。明晚的娘惹大餐有?了。[汗][汗][泪][吃惊],凌晨一 我 是在煮第一道菜 明晚的娘惹大餐有 了 汗 汗 泪 吃惊,WEIBO,0,5.0,5
不为爱情，只耍浪漫[爱你],不为爱情 只耍浪漫 爱你,WEIBO,1,5.0,5
爱迪是一个普通的游乐园维修工人，可是一次事故为了救一个小女孩而失去了自己的生命，当他升入天堂时（其实不是天堂，而是他在自己的一生中所去过的地方），在不同的地方遇见了五个人，这里面有些甚至自己不认识，可是却于自己或多或少的有些联系，从这些人中他发现了自己人生中许多秘密以及这一生的意义......同时我也很佩服作者的写作功力，不时的进行转换却不会使文章烦乱复杂~是一本使灵魂洗礼的书！,爱迪是一个普通的游乐园维修工人 可是一次事故为了救一个小女孩而失去了自己的生命 当他升入天堂时 其实不是天堂 而是他在自己的一生中所去过的地方 在不同的地方遇见了五个人 这里面有些甚至自己不认识 可是却于自己或多或少的有些联系 从这些人中他发现了自己人生中许多秘密以及这一生的意义 同时我也很佩服作者的写作功力 不时的进行转换却不会使文章烦乱复杂 是一本使灵魂洗礼的书,ChnSentiCorp,1,5.0,5
#海南航空#和人家日本比比[衰]//@gods_left:想起一个故事，日本机场因误机，至于全额赔款，还有什么补偿我就不说了，说了跟国内比起来简直伤心。这批乘客当中有位老人，坚持不改签，就要等此飞机，最后机场专门为老人起飞了这架飞机，配备全机组人员。我讲话完。//@杜子建: 不像话！点名批评。,和人家日本比比 衰 不像话 点名批评,WEIBO,0,1.4,1
这是这系列书的第一本，我是全系列看完（起码到现在时这样）。很佩服作者有这么大的构架，现在能写这种小说的人不多了。当然作者也是比较聪明的，故事一个一个的说，脉络清晰不似某些名著，混杂繁琐，往往表达的太多让人迷惑。辛夷坞此作当属青春文学的典范，可以说文章笔法扎实老道，内容娓娓道来容易消化，点睛之笔信手拈来。好书！,这是这系列书的第一本 我是全系列看完 起码到现在时这样 很佩服作者有这么大的构架 现在能写这种小说的人不多了 当然作者也是比较聪明的 故事一个一个的说 脉络清晰不似某些名著 混杂繁琐 往往表达的太多让人迷惑 辛夷坞此作当属青春文学的典范 可以说文章笔法扎实老道 内容娓娓道来容易消化 点睛之笔信手拈来 好书,ChnSentiCorp,1,5.0,5
"订单184477629，为什么2007-7-11 14:43:34出库，到今天7月21日下午15：30都没有任何信息？当当网承诺的5-6天送达的口号是否属实？为何拨打维护热线没有办法解释？当当网是否对自己物流送达情况完全不知道？对客户是否有承诺？客户投诉有没有解决办法？ 这是我的第二次订单，第一次订单号162957864,超过20天才收到书籍，请问这次需要几天？前一次说春节人没上班，这次呢？什么理由？ 有没有人能回答我，我的书在哪了，为什么会这样的？",订单184477629 为什么2007 7 11 14 43 34出库 到今天7月21日下午15 30都没有任何信息 当当网承诺的5 6天送达的口号是否属实 为何拨打维护热线没有办法解释 当当网是否对自己物流送达情况完全不知道 对客户是否有承诺 客户投诉有没有解决办法 这是我的第二次订单 第一次订单号162957864 超过20天才收到书籍 请问这次需要几天 前一次说春节人没上班 这次呢 什么理由 有没有人能回答我 我的书在哪了 为什么会这样的,ChnSentiCorp,0,2.9,3
送餐速度很快！就是忘了点备注的需要餐具了，以后能不能直接送餐具？,送餐速度很快 就是忘了点备注的需要餐具了 以后能不能直接送餐具,WAIMAI,1,4.6,5
我在//@睡不醒的瞌睡: [嘻嘻] 我在。。@AngelaZYan @说梦话的女巫 还有好多同学，我就不点名了，自己出来冒个沫，哈哈。。。 //@上海证大丽笙酒店:当时在场的童鞋，就举个手吧！,我在 嘻嘻 我在 还有好多同学 我就不点名了 自己出来冒个沫 哈哈,WEIBO,1,0.6,1
